DateTime,RealPower
2020-10-27 15:45:00,44.932
2020-10-27 15:30:00,48.712
2020-10-27 15:15:00,45.304
2020-10-27 15:00:00,45.108
2020-10-27 14:45:00,46.804
2020-10-27 14:30:00,49.596
2020-10-27 14:15:00,48.344
2020-10-27 14:00:00,45.488
2020-10-27 13:45:00,44.008
2020-10-27 13:30:00,43.192
2020-10-27 13:15:00,42.504
2020-10-27 13:00:00,44.116
2020-10-27 12:45:00,48.22
2020-10-27 12:30:00,42.04
2020-10-27 12:15:00,41.848
2020-10-27 12:00:00,46.188
2020-10-27 11:45:00,39.948
2020-10-27 11:30:00,37.468
2020-10-27 11:15:00,41.352
2020-10-27 11:00:00,38.584
2020-10-27 10:45:00,36.36
2020-10-27 10:30:00,38.34
2020-10-27 10:15:00,37.856
2020-10-27 10:00:00,35.524
2020-10-27 09:45:00,37.492
2020-10-27 09:30:00,37.2
2020-10-27 09:15:00,37.864
2020-10-27 09:00:00,39.08
2020-10-27 08:45:00,35.904
2020-10-27 08:30:00,35.128
2020-10-27 08:15:00,36.76
2020-10-27 08:00:00,32.78
2020-10-27 07:45:00,35.376
2020-10-27 07:30:00,44.776
2020-10-27 07:15:00,38.556
2020-10-27 07:00:00,35.428
2020-10-27 06:45:00,28.076
2020-10-27 06:30:00,32.432
2020-10-27 06:15:00,35.96
2020-10-27 06:00:00,32.364
2020-10-27 05:45:00,35.328
2020-10-27 05:30:00,33.548
2020-10-27 05:15:00,32.596
2020-10-27 05:00:00,36.096
2020-10-27 04:45:00,31.684
2020-10-27 04:30:00,35.072
2020-10-27 04:15:00,34.152
2020-10-27 04:00:00,32.38
2020-10-27 03:45:00,34.328
2020-10-27 03:30:00,33.968
2020-10-27 03:15:00,33.384
2020-10-27 03:00:00,35.472
2020-10-27 02:45:00,32.832
2020-10-27 02:30:00,35.084
2020-10-27 02:15:00,35.32
2020-10-27 02:00:00,32.648
2020-10-27 01:45:00,35.912
2020-10-27 01:30:00,34.208
2020-10-27 01:15:00,33.832
2020-10-27 01:00:00,36.512
2020-10-27 00:45:00,34.0
2020-10-27 00:30:00,33.832
2020-10-27 00:15:00,36.62
2020-10-27 00:00:00,33.704
2020-10-26 23:45:00,35.772
2020-10-26 23:30:00,34.86
2020-10-26 23:15:00,33.724
2020-10-26 23:00:00,38.068
2020-10-26 22:45:00,38.612
2020-10-26 22:30:00,37.708
2020-10-26 22:15:00,35.0
2020-10-26 22:00:00,35.92
2020-10-26 21:45:00,36.4
2020-10-26 21:30:00,38.312
2020-10-26 21:15:00,37.532
2020-10-26 21:00:00,35.9
2020-10-26 20:45:00,37.912
2020-10-26 20:30:00,38.424
2020-10-26 20:15:00,37.096
2020-10-26 20:00:00,36.48
2020-10-26 19:45:00,39.52
2020-10-26 19:30:00,36.904
2020-10-26 19:15:00,36.916
2020-10-26 19:00:00,39.336
2020-10-26 18:45:00,36.388
2020-10-26 18:30:00,37.536
2020-10-26 18:15:00,39.8
2020-10-26 18:00:00,36.92
2020-10-26 17:45:00,39.6
2020-10-26 17:30:00,41.596
2020-10-26 17:15:00,50.632
2020-10-26 17:00:00,47.42
2020-10-26 16:45:00,47.328
2020-10-26 16:30:00,45.016
2020-10-26 16:15:00,44.064
2020-10-26 16:00:00,46.052
2020-10-26 15:45:00,49.288
2020-10-26 15:30:00,46.04
2020-10-26 15:15:00,45.132
2020-10-26 15:00:00,46.148
2020-10-26 14:45:00,45.2
2020-10-26 14:30:00,44.064
2020-10-26 14:15:00,45.612
2020-10-26 14:00:00,46.52
2020-10-26 13:45:00,45.388
2020-10-26 13:30:00,43.092
2020-10-26 13:15:00,45.4
2020-10-26 13:00:00,43.364
2020-10-26 12:45:00,42.748
2020-10-26 12:30:00,47.136
2020-10-26 12:15:00,44.684
2020-10-26 12:00:00,42.32
2020-10-26 11:45:00,42.332
2020-10-26 11:30:00,45.632
2020-10-26 11:15:00,39.2
2020-10-26 11:00:00,39.064
2020-10-26 10:45:00,41.32
2020-10-26 10:30:00,38.52
2020-10-26 10:15:00,37.5
2020-10-26 10:00:00,40.488
2020-10-26 09:45:00,37.888
2020-10-26 09:30:00,38.4
2020-10-26 09:15:00,40.724
2020-10-26 09:00:00,37.528
2020-10-26 08:45:00,36.868
2020-10-26 08:30:00,41.316
2020-10-26 08:15:00,37.396
2020-10-26 08:00:00,43.508
2020-10-26 07:45:00,39.632
2020-10-26 07:30:00,35.628
2020-10-26 07:15:00,37.032
2020-10-26 07:00:00,31.736
2020-10-26 06:45:00,34.252
2020-10-26 06:30:00,37.272
2020-10-26 06:15:00,35.96
2020-10-26 06:00:00,35.932
2020-10-26 05:45:00,38.0
2020-10-26 05:30:00,36.268
2020-10-26 05:15:00,35.304
2020-10-26 05:00:00,32.744
2020-10-26 04:45:00,36.144
2020-10-26 04:30:00,36.924
2020-10-26 04:15:00,40.872
2020-10-26 04:00:00,37.308
2020-10-26 03:45:00,38.32
2020-10-26 03:30:00,39.836
2020-10-26 03:15:00,37.404
2020-10-26 03:00:00,37.396
2020-10-26 02:45:00,39.624
2020-10-26 02:30:00,38.668
2020-10-26 02:15:00,36.936
2020-10-26 02:00:00,39.564
2020-10-26 01:45:00,38.288
2020-10-26 01:30:00,37.312
2020-10-26 01:15:00,40.356
