,RealPower1,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower_42,RealPower_43,RealPower_44,RealPower_45,RealPower_46,RealPower_47,RealPower_48
1534,0.323,0.0,0.0,0.0,0.056,0.33,0.0,0.067,0.573,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,0.318,0.0,0.0,0.0,0.047,0.327,0.0,0.073,0.574,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,0.315,0.0,0.0,0.0,0.05,0.328,0.0,0.068,0.572,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,0.312,0.0,0.0,0.0,0.053,0.329,0.0,0.067,0.575,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,0.324,0.0,0.0,0.0,0.056,0.328,0.0,0.052,0.574,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,0.334,0.0,0.0,0.0,0.048,0.327,0.0,0.066,0.576,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,0.342,0.0,0.0,0.0,0.052,0.328,0.0,0.06,0.573,0.359,0.0,0.0,0.0,0.237,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0.333,0.0,0.0,0.0,0.053,0.324,0.0,0.053,0.571,0.357,0.148,0.0,0.0,0.238,0.0,0.033,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,3.23,41.86,0.007,7.545,0.146,0.431,1.25,0.863,1.482,1.37,3.454,0.087,0.686,1.384,2.477,11.117,2.714,1.583,2.8672,3.2768,2.048,0.2884,0.4326,1.292,1.938
1543,24.065,167.678,34.38,55.546,4.338,3.911,40.11,19.632,14.087,14.137,25.297,58.473,25.649,20.488,81.933,58.936,65.938,17.343,66.45169999999999,75.9448,47.4655,27.500799999999998,41.2512,78.07560000000001,117.11339999999998
1544,69.286,283.517,106.696,123.517,25.513,19.156,139.798,48.881,33.335,37.642,54.14,193.238,87.607,55.983,210.404,111.739,169.376,72.155,157.8045,180.348,112.7175,109.05640000000001,163.5846,209.9516,314.9274
1552,21.718,45.719,57.825,40.333,75.836,56.001,57.629,31.404,24.561,22.613,8.151,137.393,65.709,29.68,135.864,22.662,114.254,32.75,94.39674999999998,107.882,67.42625,110.91520000000001,166.3728,110.09559999999999,165.14339999999999
1553,3.051,0.042,13.845,0.97,20.81,12.558,9.305,8.219,4.77,5.821,0.382,29.71,17.162,4.375,19.974,0.459,28.94,5.405,23.75905,27.1532,16.97075,28.3408,42.5112,14.798,22.197
1554,0.328,0.0,0.0,0.0,0.336,0.522,0.0,0.055,0.565,0.362,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,0.329,0.0,0.0,0.0,0.064,0.326,0.0,0.067,0.565,0.356,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,0.316,0.0,0.0,0.0,0.064,0.327,0.0,0.067,0.568,0.359,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,0.314,0.0,0.0,0.0,0.068,0.327,0.0,0.071,0.57,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,0.314,0.0,0.0,0.0,0.064,0.33,0.0,0.072,0.57,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,0.324,0.0,0.0,0.0,0.049,0.33,0.0,0.061,0.569,0.359,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,0.311,0.0,0.0,0.0,0.054,0.325,0.0,0.051,0.567,0.357,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,0.316,0.0,0.0,0.0,0.052,0.328,0.0,0.061,0.57,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,0.319,0.0,0.0,0.0,0.053,0.328,0.0,0.061,0.573,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,0.344,0.0,0.0,0.0,0.051,0.328,0.0,0.054,0.576,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,0.34,0.0,0.0,0.0,0.051,0.328,0.0,0.065,0.573,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,0.324,0.0,0.0,0.0,0.054,0.326,0.0,0.048,0.569,0.356,0.075,0.0,0.0,0.237,0.0,0.022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,3.329,38.05,0.325,8.649,0.13,0.408,1.325,0.721,1.365,1.218,6.83,0.17,1.028,1.986,1.645,12.032,2.015,1.729,1.9603499999999998,2.2404,1.40025,0.26480000000000004,0.3972,0.7108,1.0661999999999998
1567,22.82,130.917,25.595,46.234,8.616,7.397,33.84,12.329,10.526,11.451,20.805,53.029,23.724,14.865,49.806,49.827,46.133,17.919,43.15325,49.318000000000005,30.82375,30.5284,45.7926,52.5136,78.7704
1568,54.247,207.816,79.935,92.763,27.049,20.856,103.789,36.762,26.933,29.612,39.054,162.682,67.504,39.74,156.7,84.872,133.543,54.679,116.2336,132.8384,83.024,95.706,143.559,161.0572,241.58579999999998
1569,87.179,332.621,119.94,151.526,52.139,41.518,158.515,52.453,39.722,43.098,62.303,257.103,108.655,61.469,227.619,149.964,192.476,78.959,161.5761,184.65840000000003,115.4115,152.308,228.462,234.1464,351.21959999999996
1574,55.28,157.883,82.359,90.843,59.693,48.886,102.688,36.528,29.982,32.718,29.981,208.111,91.308,35.933,157.073,72.276,142.192,57.579,117.51249999999999,134.3,83.9375,138.55640000000002,207.8346,170.5916,255.88739999999999
1575,45.296,129.369,66.317,75.106,45.985,37.61,80.809,30.233,25.596,27.464,24.367,168.646,76.201,31.335,128.587,56.636,117.399,46.803,94.51364999999998,108.0156,67.50975,110.3196,165.47939999999997,137.72,206.58
1576,23.25,38.255,43.308,34.966,39.8,33.113,46.245,20.101,17.086,17.823,7.605,117.366,54.154,17.017,86.054,21.475,78.378,28.69,61.62624999999999,70.42999999999999,44.01875,83.54360000000001,125.3154,87.5592,131.3388
1577,4.011,0.232,5.602,3.071,10.309,8.834,6.418,3.078,3.796,3.887,0.36,23.696,16.142,2.536,10.884,0.665,12.187,6.087,10.7667,12.3048,7.6905,18.0488,27.0732,13.388399999999999,20.082599999999996
1578,0.295,0.0,0.0,0.0,0.278,0.536,0.0,0.049,0.559,0.354,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,0.307,0.0,0.0,0.0,0.065,0.327,0.0,0.056,0.564,0.356,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,0.324,0.0,0.0,0.0,0.066,0.328,0.0,0.068,0.565,0.357,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,0.313,0.0,0.0,0.0,0.066,0.328,0.0,0.061,0.568,0.36,0.0,0.0,0.0,0.237,0.0,0.0,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,0.323,0.0,0.0,0.0,0.067,0.328,0.0,0.054,0.568,0.36,0.0,0.0,0.0,0.237,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,0.323,0.0,0.0,0.0,0.058,0.328,0.0,0.059,0.569,0.359,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,0.314,0.0,0.0,0.0,0.062,0.331,0.0,0.052,0.57,0.36,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,0.329,0.0,0.0,0.0,0.061,0.33,0.0,0.048,0.571,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,0.319,0.0,0.0,0.0,0.065,0.329,0.0,0.064,0.575,0.361,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0.335,0.0,0.0,0.0,0.07,0.329,0.0,0.058,0.576,0.364,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,0.327,0.0,0.0,0.0,0.067,0.331,0.0,0.049,0.576,0.361,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,0.32,0.0,0.0,0.0,0.064,0.33,0.0,0.053,0.571,0.36,0.07,0.0,0.0,0.238,0.0,0.023,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,3.484,32.574,0.252,7.977,0.128,0.391,1.738,0.82,1.481,1.33,6.34,1.0,1.492,2.024,2.214,9.136,2.625,2.069,2.0993,2.3992,1.4995,0.328,0.49199999999999994,2.0392,3.0587999999999997
1591,21.219,141.066,22.059,47.765,7.841,6.784,32.192,11.336,9.781,10.347,18.935,44.647,22.416,16.705,44.977,54.287,41.08,16.754,31.758999999999997,36.296,22.685,25.7484,38.6226,42.884800000000006,64.3272
1592,59.996,264.377,93.404,108.794,25.627,19.607,122.26,43.112,30.017,33.05,49.778,170.483,79.507,45.722,182.978,104.028,151.941,65.661,135.64039999999997,155.01760000000002,96.886,96.1748,144.2622,134.3596,201.5394
1594,82.922,293.899,117.116,147.065,62.795,51.24,156.147,52.057,41.325,45.589,55.063,266.011,123.646,56.042,225.358,128.23,197.353,83.317,169.27084999999997,193.4524,120.90775,166.2456,249.36839999999998,235.67040000000003,353.5056
1599,43.299,113.539,67.321,70.031,63.747,51.867,78.694,30.706,25.013,26.706,21.446,177.376,70.631,30.226,129.604,52.443,117.433,43.853,104.2685,119.16400000000002,74.4775,125.9456,188.9184,136.8376,205.25639999999999
1600,22.173,40.713,37.748,35.542,35.139,28.688,42.752,17.55,15.512,16.247,7.97,98.482,49.036,16.619,74.226,23.248,68.235,26.499,53.18845,60.78680000000001,37.99175,70.51440000000001,105.77159999999999,75.1388,112.7082
1601,4.674,0.176,7.606,3.749,11.531,9.853,8.072,3.838,4.296,4.418,0.438,27.777,16.619,3.033,13.452,0.951,14.968,6.793,14.220849999999999,16.2524,10.15775,21.198,31.796999999999997,16.096,24.144000000000002
1602,0.296,0.0,0.0,0.0,0.226,0.486,0.0,0.053,0.564,0.353,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,0.32,0.0,0.0,0.0,0.065,0.327,0.0,0.059,0.568,0.356,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,0.308,0.0,0.0,0.0,0.068,0.328,0.0,0.07,0.571,0.356,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.322,0.0,0.0,0.0,0.065,0.329,0.0,0.061,0.571,0.358,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,0.313,0.0,0.0,0.0,0.075,0.33,0.0,0.065,0.573,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,0.329,0.0,0.0,0.0,0.061,0.329,0.0,0.054,0.57,0.359,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,0.33,0.0,0.0,0.0,0.06,0.328,0.0,0.05,0.572,0.36,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,0.322,0.0,0.0,0.0,0.059,0.327,0.0,0.06,0.574,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,0.314,0.0,0.0,0.0,0.061,0.328,0.0,0.057,0.576,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,0.307,0.0,0.0,0.0,0.062,0.33,0.0,0.049,0.576,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,0.324,0.0,0.0,0.0,0.063,0.328,0.0,0.051,0.575,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,0.325,0.343,0.0,0.0,0.055,0.326,0.0,0.051,0.571,0.356,0.238,0.0,0.0,0.237,0.0,0.126,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,4.263,50.62,0.471,11.746,0.34,0.586,1.706,1.17,1.818,1.748,6.066,1.315,1.388,2.168,3.515,15.513,4.425,1.951,5.077799999999999,5.8032,3.627,0.6048,0.9072,4.5336,6.8004
1615,27.277,154.138,34.892,61.516,7.264,6.268,42.356,18.928,15.183,16.036,24.071,69.93,22.616,21.634,86.372,52.869,67.731,18.661,63.19845,72.22680000000001,45.14175,35.928,53.891999999999996,87.6752,131.5128
1616,62.827,251.787,89.884,114.797,28.987,22.478,117.724,41.228,31.021,34.898,47.68,199.328,64.992,46.745,180.038,100.603,147.948,55.54,129.85594999999998,148.4068,92.75425,104.81360000000001,157.22039999999998,168.1396,252.2094
1622,60.012,158.489,139.3,89.286,76.78,63.016,143.921,60.501,30.382,33.701,29.396,224.602,92.663,36.914,174.33,69.45,187.584,60.386,194.32944999999998,222.0908,138.80675,166.5472,249.8208,179.24,268.86
1623,29.416,45.884,56.639,37.107,49.184,40.347,65.599,25.235,16.763,17.797,9.415,133.221,43.801,18.864,90.699,23.303,94.882,27.347,123.99765,141.7116,88.56975,99.8608,149.79119999999998,95.406,143.10899999999998
1624,10.035,11.318,12.574,13.498,11.532,9.713,15.327,6.062,6.622,6.889,2.667,44.189,22.189,5.99,21.826,7.043,25.024,10.334,55.35075,63.25800000000001,39.53625,29.6944,44.5416,28.5572,42.8358
1625,1.649,0.0,0.339,0.329,3.193,3.1,1.389,0.937,1.787,1.68,0.234,6.59,6.325,0.937,0.575,0.243,2.982,2.008,7.852249999999999,8.974,5.60875,4.4872000000000005,6.7307999999999995,3.412,5.117999999999999
1626,0.321,0.0,0.0,0.0,0.083,0.352,0.0,0.072,0.565,0.356,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,0.318,0.0,0.0,0.0,0.07,0.331,0.0,0.073,0.569,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,0.321,0.0,0.0,0.0,0.072,0.332,0.0,0.074,0.574,0.361,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,0.302,0.0,0.0,0.0,0.07,0.33,0.0,0.076,0.57,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,0.319,0.0,0.0,0.0,0.068,0.332,0.0,0.067,0.572,0.362,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,0.31,0.0,0.0,0.0,0.058,0.33,0.0,0.06,0.568,0.359,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,0.319,0.0,0.0,0.0,0.061,0.33,0.0,0.061,0.57,0.36,0.0,0.0,0.0,0.237,0.0,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,0.332,0.0,0.0,0.0,0.064,0.331,0.0,0.052,0.571,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,0.332,0.0,0.0,0.0,0.056,0.324,0.0,0.048,0.564,0.356,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,0.33,0.0,0.0,0.0,0.061,0.324,0.0,0.048,0.564,0.356,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,0.323,0.0,0.0,0.0,0.05,0.324,0.0,0.048,0.564,0.355,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,0.306,0.0,0.0,0.0,0.057,0.324,0.0,0.048,0.562,0.352,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,0.954,3.453,0.0,0.693,0.061,0.33,0.0,0.141,0.816,0.643,1.338,0.0,0.0,0.668,0.0,1.149,0.0,1.068,0.5309499999999999,0.6068,0.37925,0.0,0.0,0.0,0.0
1639,5.091,23.433,0.057,7.378,1.936,1.891,1.401,2.039,2.813,2.831,4.77,6.161,4.247,2.91,5.551,6.754,7.682,3.975,6.841799999999999,7.8191999999999995,4.887,3.2976,4.9464,2.004,3.006
1649,0.772,0.0,0.0,0.036,1.326,1.586,0.0,0.311,1.112,0.968,0.183,0.0,9.822,0.539,0.0,0.213,0.513,1.849,0.9201499999999999,1.0516,0.65725,0.5368,0.8052,0.22280000000000003,0.3342
1650,0.326,0.0,0.0,0.0,0.071,0.33,0.0,0.072,0.568,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,0.326,0.0,0.0,0.0,0.049,0.331,0.0,0.06,0.569,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,0.318,0.0,0.0,0.0,0.047,0.33,0.0,0.068,0.571,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,0.321,0.0,0.0,0.0,0.045,0.33,0.0,0.065,0.572,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,0.32,0.0,0.0,0.0,0.047,0.332,0.0,0.064,0.572,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,0.31,0.0,0.0,0.0,0.041,0.331,0.0,0.072,0.572,0.362,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,0.315,0.0,0.0,0.0,0.043,0.332,0.0,0.071,0.573,0.361,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,0.317,0.0,0.0,0.0,0.054,0.332,0.0,0.063,0.576,0.363,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,0.332,0.0,0.0,0.0,0.054,0.333,0.0,0.07,0.575,0.361,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,0.331,0.0,0.0,0.0,0.049,0.331,0.0,0.068,0.576,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,0.332,0.0,0.0,0.0,0.052,0.33,0.0,0.061,0.576,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,0.34,0.0,0.0,0.0,0.054,0.332,0.0,0.072,0.574,0.36,0.026,0.0,0.0,0.24,0.0,0.005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,1.916,18.006,0.0,3.952,0.085,0.367,0.0,0.414,1.051,0.904,3.751,0.0,0.504,1.185,0.453,5.174,0.929,1.473,0.8743000000000001,0.9992000000000001,0.6245,0.055200000000000006,0.0828,0.0,0.0
1664,13.254,48.152,10.938,24.272,4.925,4.416,16.155,5.776,6.802,7.253,9.583,30.181,17.113,8.178,23.819,20.546,23.418,13.03,17.1682,19.620800000000003,12.263,15.134,22.701,25.406000000000002,38.109
1665,15.658,111.095,19.277,35.669,12.443,10.453,24.281,8.944,9.021,9.654,21.223,53.49,23.509,9.511,35.812,39.952,35.081,16.691,40.0442,45.76480000000001,28.603,33.9528,50.9292,41.470400000000005,62.2056
1666,61.116,294.138,72.735,120.905,28.944,23.918,98.688,31.994,30.592,32.65,55.69,154.849,83.594,41.214,148.841,124.378,121.139,57.479,75.94194999999999,86.7908,54.24425,86.6212,129.93179999999998,95.03200000000001,142.548
1673,24.025,51.324,60.507,47.793,80.349,59.507,62.061,34.337,25.857,22.085,10.438,146.629,70.768,30.863,139.649,31.472,117.443,35.884,92.81965,106.07960000000001,66.29975,115.70920000000001,173.56380000000001,122.69760000000002,184.0464
1674,5.466,0.175,15.091,2.284,26.343,18.571,15.046,8.726,6.666,7.067,0.438,39.298,19.256,5.889,25.56,0.581,30.47,7.489,9.795449999999999,11.1948,6.99675,30.7252,46.0878,28.3296,42.4944
1675,0.307,0.0,0.0,0.0,0.391,0.612,0.0,0.065,0.57,0.371,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.011200000000000002,0.0168,0.0,0.0
1676,0.312,0.0,0.0,0.0,0.051,0.328,0.0,0.065,0.569,0.361,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,0.323,0.0,0.0,0.0,0.053,0.327,0.0,0.066,0.569,0.359,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,0.312,0.0,0.0,0.0,0.04,0.328,0.0,0.07,0.569,0.361,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,0.319,0.0,0.0,0.0,0.037,0.329,0.0,0.053,0.569,0.36,0.0,0.0,0.0,0.237,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,0.325,0.0,0.0,0.0,0.037,0.327,0.0,0.048,0.568,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,0.336,0.0,0.0,0.0,0.053,0.327,0.0,0.053,0.569,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,0.337,0.0,0.0,0.0,0.05,0.326,0.0,0.049,0.572,0.36,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,0.338,0.0,0.0,0.0,0.047,0.328,0.0,0.054,0.572,0.36,0.0,0.0,0.0,0.239,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,0.334,0.0,0.0,0.0,0.045,0.327,0.0,0.053,0.572,0.36,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,0.326,0.0,0.0,0.0,0.042,0.324,0.0,0.048,0.569,0.357,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,0.332,0.0,0.0,0.0,0.048,0.324,0.0,0.049,0.565,0.356,0.011,0.0,0.0,0.235,0.0,0.029,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,1.645,14.253,0.0,2.704,0.118,0.387,0.0,0.429,1.118,0.953,3.159,0.021,0.657,1.052,0.461,3.283,1.144,1.7,0.84525,0.9660000000000001,0.60375,0.2056,0.3084,0.0,0.0
1688,9.657,62.358,6.67,21.425,4.283,3.909,8.482,4.241,4.917,5.215,11.762,18.895,10.25,5.963,15.577,19.497,16.496,8.38,15.223949999999999,17.3988,10.87425,11.406,17.108999999999998,10.5752,15.862799999999998
1689,41.471,216.374,50.524,78.568,15.681,12.903,76.154,22.811,13.698,15.602,42.892,82.674,44.087,24.186,79.707,70.213,93.927,29.866,61.23845,69.9868,43.74175,49.656800000000004,74.48519999999999,72.96640000000001,109.44959999999999
1694,67.663,210.349,87.654,111.388,55.89,46.083,120.016,39.757,30.084,33.277,40.694,213.918,91.34,42.669,172.449,91.24,162.054,58.4,246.16269999999997,281.3288,175.8305,146.44760000000002,219.6714,189.01120000000003,283.5168
1695,54.363,136.464,81.12,79.476,60.815,49.001,102.241,36.62,27.175,29.821,25.275,197.01,82.945,35.371,156.014,59.954,154.42,52.346,231.9303,265.0632,165.6645,144.3388,216.5082,155.4512,233.1768
1696,29.102,63.885,51.005,45.385,40.711,32.51,61.239,22.971,17.672,19.316,12.338,128.178,54.621,18.918,89.627,30.716,87.908,31.715,142.09019999999998,162.3888,101.493,88.1284,132.1926,94.4864,141.7296
1697,11.009,11.719,13.603,15.35,16.004,13.231,17.434,6.684,6.821,7.337,2.363,50.946,25.532,6.8,26.755,5.723,28.102,11.211,73.5,84.0,52.5,37.230399999999996,55.8456,30.584,45.876
1698,1.931,0.0,0.0,1.067,2.764,2.657,0.136,0.905,2.019,1.968,0.238,7.73,4.557,1.241,2.311,0.373,3.508,2.848,5.53455,6.325200000000001,3.95325,4.6288,6.943199999999999,3.576,5.364
1699,0.312,0.0,0.0,0.0,0.086,0.36,0.0,0.063,0.568,0.356,0.0,0.0,0.0,0.234,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.316,0.0,0.0,0.0,0.06,0.327,0.0,0.059,0.568,0.359,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,0.314,0.0,0.0,0.0,0.06,0.328,0.0,0.066,0.568,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.314,0.0,0.0,0.0,0.051,0.326,0.0,0.057,0.566,0.359,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
