#Meteo hourly data,,,,,,,,,,,,,,,,,,,
#Site, Solcast_site_-117.241045_32.881404,,,,,,,,,,,,,,,,,,
#Country, United States,,,,,,,,,,,,,,,,,,
#Data Source, Solcast https://solcast.com,,,,,,,,,,,,,,,,,,
#Time step,1,,,,,,,,,,,,,,,,,,
#Latitude,32.8814,,,,,,,,,,,,,,,,,,
#Longitude,-117.241,,,,,,,,,,,,,,,,,,
#Altitude,129,,,,,,,,,,,,,,,,,,
#Time Zone,-8,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
2017,1,9,12,0,15.5,170,47,11.9,260,56,31,291,2.04,0,982.1,257,3.5,0.11,56
2017,1,9,13,0,15.6,154,32.9,12.1,291,70,38,329,1.82,0,981.8,260,3.6,0.11,60
2017,1,9,14,0,15.3,141,48.8,12.3,194,0,0,194,1.58,0,981.8,256,2.7,0.11,67
2017,1,9,15,0,14.9,130,41.3,12.4,117,21,5,122,1.34,0,981.8,249,1.8,0.11,75
2017,1,9,16,0,14.2,120,40.9,12.1,32,1,0,32,1.19,0,981.8,253,1.4,0.11,86
2017,1,9,17,0,13.2,112,14.3,11.2,0,0,0,0,1.14,0,981.9,276,1.5,0.11,97
2017,1,9,18,0,12.1,105,25.6,10.3,0,0,0,0,1.09,0,982,293,1.8,0.11,109
2017,1,9,19,0,11.4,98,38.7,9.9,0,0,0,0,1.08,0,982.1,301,2.1,0.11,121
2017,1,9,20,0,11.1,90,43.3,9.8,0,0,0,0,1.1,0,982.2,305,2.2,0.11,134
2017,1,9,21,0,10.7,81,45.8,9.7,0,0,0,0,1.11,0,982.3,307,2.4,0.11,146
2017,1,9,22,0,10.5,65,28.3,9.5,0,0,0,0,1.13,0,982.3,310,2.6,0.11,158
2017,1,9,23,0,10.2,27,43.9,9.3,0,0,0,0,1.13,0,982,311,2.9,0.11,167
2017,1,10,0,0,10,-35,34.1,9.1,0,0,0,0,1.14,0,981.8,312,3.3,0.12,166
2017,1,10,1,0,9.9,-68,17.2,9.1,0,0,0,0,1.19,0,981.7,309,3.2,0.12,156
2017,1,10,2,0,9.9,-82,7,9.1,0,0,0,0,1.28,0,981.7,300,3,0.12,144
2017,1,10,3,0,9.9,-91,42.8,9.2,0,0,0,0,1.37,0,981.7,289,2.8,0.12,132
2017,1,10,4,0,10.1,-99,21.6,9.3,0,0,0,0,1.43,0,981.6,285,2.8,0.12,119
2017,1,10,5,0,10.4,-106,16.6,9.7,0,0,0,0,1.44,0,981.6,287,3,0.12,107
2017,1,10,6,0,10.7,-113,3.2,10,2,9,1,3,1.45,0,981.6,289,3.2,0.12,95
2017,1,10,7,0,11,-122,17.2,10.1,51,68,10,61,1.47,0,981.8,290,3.2,0.12,84
2017,1,10,8,0,11.2,-131,21.4,10.1,134,205,60,194,1.49,0,982.2,291,2.9,0.12,74
2017,1,10,9,0,11.5,-143,12,10,150,480,205,355,1.51,0,982.6,293,2.7,0.12,65
2017,1,10,10,0,11.9,-157,8.8,9.9,159,599,310,469,1.54,0,982.4,290,2.6,0.12,59
2017,1,10,11,0,12.5,-173,4.4,9.7,122,749,425,547,1.57,0,981.7,285,2.8,0.12,56
2017,1,10,12,0,13.1,170,0.6,9.5,79,860,483,562,1.61,0,981,280,3,0.12,56
2017,1,10,13,0,13.5,155,1.1,9.5,81,809,411,492,1.65,0,980.5,280,3.3,0.12,60
2017,1,10,14,0,13.7,141,2.5,9.5,86,701,279,365,1.71,0,980.2,284,3.7,0.12,66
2017,1,10,15,0,13.8,130,0.8,9.6,52,615,163,215,1.77,0,980,287,4,0.12,75
2017,1,10,16,0,13.4,120,34.8,9.5,25,143,22,47,1.84,0,979.8,288,4.1,0.12,85
2017,1,10,17,0,12.5,112,56.8,9.3,0,0,0,0,1.9,0,979.8,286,3.8,0.12,97
2017,1,10,18,0,11.5,105,54.7,9,0,0,0,0,1.97,0,979.7,285,3.5,0.12,109
2017,1,10,19,0,10.9,98,68.5,8.9,0,0,0,0,1.99,0,979.7,280,3.3,0.12,121
2017,1,10,20,0,10.7,90,55.6,8.7,0,0,0,0,1.96,0,979.7,272,3.2,0.12,134
2017,1,10,21,0,10.5,80,55,8.5,0,0,0,0,1.93,0,979.8,264,3.2,0.12,146
2017,1,10,22,0,10.3,64,55,8.4,0,0,0,0,1.89,0,979.8,262,3.4,0.12,158
2017,1,10,23,0,10.3,27,55.8,8.4,0,0,0,0,1.82,0,979.9,266,3.8,0.11,167
2017,1,11,0,0,10.3,-34,56,8.3,0,0,0,0,1.76,0,979.9,269,4.1,0.11,166
2017,1,11,1,0,10.5,-68,55.8,8.5,0,0,0,0,1.75,0,979.7,267,4.2,0.11,156
2017,1,11,2,0,11,-82,64.9,8.9,0,0,0,0,1.78,0,979.3,262,3.9,0.11,144
2017,1,11,3,0,11.5,-91,64.8,9.3,0,0,0,0,1.81,0,978.8,256,3.7,0.11,132
2017,1,11,4,0,11.8,-99,62.3,9.7,0,0,0,0,1.81,0,978.6,251,3.7,0.11,119
2017,1,11,5,0,11.9,-106,71.6,10.1,0,0,0,0,1.79,0,978.6,249,3.9,0.11,107
2017,1,11,6,0,11.9,-113,46.5,10.4,2,0,0,2,1.77,0,978.7,247,4.1,0.11,95
2017,1,11,7,0,12.1,-121,39.1,10.7,43,21,4,48,1.77,0,978.8,247,4.4,0.11,84
2017,1,11,8,0,12.4,-131,27.9,10.9,139,112,30,169,1.79,0,979.2,250,4.8,0.11,74
2017,1,11,9,0,12.8,-143,42.6,11,227,4,1,229,1.81,0,979.6,251,5.3,0.11,65
2017,1,11,10,0,13.1,-157,59,11.3,206,0,0,206,1.79,0,979.4,253,5.4,0.11,59
2017,1,11,11,0,13.4,-173,64.7,11.7,201,0,0,201,1.71,0,978.7,256,5.2,0.11,55
2017,1,11,12,0,13.7,170,62.2,12.1,214,0,0,214,1.64,0,978.1,258,5,0.11,56
2017,1,11,13,0,14,155,71.7,12.4,142,0,0,142,1.61,0,977.6,257,4.5,0.11,59
2017,1,11,14,0,14.3,141,72.9,12.6,103,0,0,103,1.62,0,977.3,250,3.9,0.11,66
2017,1,11,15,0,14.6,129,70.9,12.7,64,0,0,64,1.64,0,977.1,240,3.3,0.11,75
2017,1,11,16,0,14.4,120,47.2,12.6,25,0,0,25,1.65,0,977,235,3,0.11,85
2017,1,11,17,0,13.6,112,31.8,12.3,0,0,0,0,1.67,0,977.1,238,2.9,0.11,97
2017,1,11,18,0,12.7,105,26.1,11.9,0,0,0,0,1.69,0,977.2,240,2.8,0.11,109
2017,1,11,19,0,12.3,98,40,11.7,0,0,0,0,1.71,0,977.3,241,2.7,0.11,121
2017,1,11,20,0,12.2,90,35,11.7,0,0,0,0,1.73,0,977.5,239,2.8,0.11,133
2017,1,11,21,0,12.2,80,1.9,11.6,0,0,0,0,1.76,0,977.7,238,2.8,0.11,146
2017,1,11,22,0,12.1,64,23.6,11.6,0,0,0,0,1.78,0,977.7,237,2.8,0.11,158
2017,1,11,23,0,12.1,27,39.5,11.6,0,0,0,0,1.78,0,977.5,236,2.9,0.11,167
2017,1,12,0,0,12.1,-34,38.3,11.5,0,0,0,0,1.78,0,977.3,234,2.8,0.11,166
2017,1,12,1,0,12.1,-67,37.1,11.3,0,0,0,0,1.77,0,977,230,2.1,0.11,156
2017,1,12,2,0,11.9,-82,45.7,11,0,0,0,0,1.74,0,976.6,199,0.7,0.11,144
2017,1,12,3,0,11.8,-91,54.9,10.6,0,0,0,0,1.71,0,976.2,93,1.1,0.11,132
2017,1,12,4,0,11.6,-98,56.1,10.4,0,0,0,0,1.7,0,976,96,1.4,0.11,119
2017,1,12,5,0,11.5,-105,60.9,10.4,0,0,0,0,1.73,0,976.1,156,1.1,0.11,107
2017,1,12,6,0,11.4,-113,44.6,10.4,2,0,0,2,1.76,0,976.1,193,1.9,0.11,95
2017,1,12,7,0,11.4,-121,36.3,10.4,45,23,5,50,1.8,0,976.4,202,2.7,0.11,84
2017,1,12,8,0,11.6,-131,25.7,10.4,140,129,35,175,1.86,0,976.9,203,3.2,0.11,74
2017,1,12,9,0,11.8,-143,48.5,10.5,201,2,1,202,1.91,0,977.4,204,3.6,0.11,65
2017,1,12,10,0,11.9,-157,39.9,10.6,295,18,10,305,1.97,0,977.4,205,3.9,0.11,59
2017,1,12,11,0,11.9,-173,47.8,10.6,293,0,0,293,2.04,0,976.8,204,4,0.11,55
2017,1,12,12,0,11.8,170,61.2,10.7,217,0,0,217,2.1,0,976.2,204,4.1,0.11,56
2017,1,12,13,0,11.8,155,71.9,10.7,138,0,0,138,2.12,0,975.9,207,4.3,0.11,59
2017,1,12,14,0,11.8,141,59.4,10.7,146,0,0,146,2.09,0,975.9,211,4.6,0.11,66
2017,1,12,15,0,11.8,129,53,10.7,109,0,0,109,2.07,0,975.9,215,5,0.11,75
2017,1,12,16,0,11.7,120,54,10.6,22,0,0,22,2.02,0,975.9,218,4.5,0.11,85
2017,1,12,17,0,11.4,112,16.1,10.2,0,0,0,0,1.95,0,975.9,222,3.4,0.11,96
2017,1,12,18,0,11.1,105,0,9.8,0,0,0,0,1.89,0,975.9,229,2.2,0.11,108
2017,1,12,19,0,10.8,97,0,9.6,0,0,0,0,1.86,0,976.1,239,1.6,0.11,121
2017,1,12,20,0,10.6,90,0,9.5,0,0,0,0,1.86,0,976.3,244,1.5,0.11,133
2017,1,12,21,0,10.4,80,0,9.4,0,0,0,0,1.86,0,976.4,250,1.4,0.11,146
2017,1,12,22,0,10.3,64,0,9.3,0,0,0,0,1.88,0,976.5,260,1.1,0.11,158
2017,1,12,23,0,10.2,27,0,9.3,0,0,0,0,1.91,0,976.5,289,0.7,0.11,167
2017,1,13,0,0,10.1,-33,0,9.3,0,0,0,0,1.94,0,976.5,341,0.6,0.11,166
2017,1,13,1,0,10.1,-67,0,9.4,0,0,0,0,1.9,0,976.5,20,0.6,0.11,156
2017,1,13,2,0,10.1,-81,24.4,9.4,0,0,0,0,1.78,0,976.5,76,0.7,0.11,144
2017,1,13,3,0,10.2,-91,38.1,9.5,0,0,0,0,1.67,0,976.6,104,1.1,0.11,132
2017,1,13,4,0,10.1,-98,37.4,9.1,0,0,0,0,1.58,0,976.8,102,1.5,0.11,119
2017,1,13,5,0,9.8,-105,13.3,8.4,0,0,0,0,1.52,0,977.1,88,1.7,0.11,107
2017,1,13,6,0,9.5,-113,21.8,7.6,2,0,0,2,1.46,0,977.4,78,2.1,0.11,95
2017,1,13,7,0,9.5,-121,47.4,7.2,34,0,0,34,1.4,0,977.7,79,2.1,0.11,84
2017,1,13,8,0,9.9,-131,41.5,7,108,162,50,159,1.33,0,977.9,90,1.8,0.11,74
2017,1,13,9,0,10.2,-142,14.1,6.8,160,436,192,352,1.27,0,978.2,105,1.5,0.11,65
2017,1,13,10,0,10.5,-156,18.3,6.7,239,362,184,424,1.24,0,978.2,119,1.1,0.11,58
2017,1,13,11,0,10.8,-173,38,6.6,312,82,47,359,1.23,0,977.9,148,0.4,0.11,55
2017,1,13,12,0,11.2,171,47.8,6.5,274,44,24,298,1.23,0,977.6,249,0.5,0.11,55
2017,1,13,13,0,11.5,155,36.5,6.5,285,75,41,326,1.27,0,977.5,273,1,0.11,59
2017,1,13,14,0,11.8,141,46.1,6.7,209,0,0,209,1.36,0,977.5,286,1.3,0.11,66
2017,1,13,15,0,12.1,129,53.9,6.8,110,0,0,110,1.44,0,977.5,293,1.7,0.11,75
2017,1,13,16,0,12,120,32.3,7,18,79,7,25,1.5,0,977.6,300,2,0.11,85
2017,1,13,17,0,11.5,112,0,7.3,0,2,0,0,1.53,0,977.7,307,2.3,0.11,96
2017,1,13,18,0,10.9,104,0,7.5,0,0,0,0,1.56,0,977.9,313,2.6,0.11,108
2017,1,13,19,0,10.5,97,0,7.5,0,0,0,0,1.57,0,978,321,2.6,0.11,121
2017,1,13,20,0,10.1,90,0,7.4,0,0,0,0,1.57,0,978.2,334,2.3,0.11,133
2017,1,13,21,0,9.7,80,0,7.2,0,0,0,0,1.56,0,978.4,349,2.3,0.11,146
2017,1,13,22,0,9.5,64,0,7,0,0,0,0,1.54,0,978.5,357,2.3,0.11,158
2017,1,13,23,0,9.3,27,0,6.9,0,0,0,0,1.53,0,978.4,357,2.4,0.11,167
2017,1,14,0,0,9.1,-32,0,6.8,0,0,0,0,1.51,0,978.4,357,2.4,0.12,166
2017,1,14,1,0,9.1,-66,0,6.8,0,0,0,0,1.5,0,978.3,354,2.7,0.12,156
2017,1,14,2,0,9.2,-81,0,6.8,0,0,0,0,1.48,0,978.3,348,3.2,0.12,144
2017,1,14,3,0,9.3,-90,0,6.8,0,0,0,0,1.47,0,978.3,344,3.8,0.12,132
2017,1,14,4,0,9.2,-98,0,6.9,0,0,0,0,1.47,0,978.2,346,3.9,0.12,119
2017,1,14,5,0,9,-105,0,6.9,0,0,0,0,1.5,0,978.1,354,3.6,0.12,107
2017,1,14,6,0,8.7,-113,0,7,2,6,1,2,1.52,0,978.1,3,3.3,0.12,95
2017,1,14,7,0,9.2,-121,0,7.7,33,258,40,73,1.54,0,978.2,6,3,0.12,84
2017,1,14,8,0,10.6,-131,0,9,66,595,173,239,1.56,0,978.5,359,2.5,0.12,74
2017,1,14,9,0,11.9,-142,0,10.3,79,749,320,399,1.58,0,978.8,348,2.1,0.12,65
2017,1,14,10,0,12.9,-156,0,10.8,74,847,444,518,1.6,0,978.6,332,2.1,0.12,58
2017,1,14,11,0,13.8,-172,0,10.5,77,871,500,577,1.62,0,978.1,319,2.6,0.12,55
2017,1,14,12,0,14.6,171,0,10.2,80,863,493,573,1.64,0,977.5,311,3.2,0.12,55
2017,1,14,13,0,15.1,155,0,10,74,839,434,508,1.66,0,977.2,306,3.5,0.12,59
2017,1,14,14,0,15.3,141,1,9.9,74,744,310,384,1.67,0,977.2,300,3.3,0.12,66
2017,1,14,15,0,15.6,129,6.1,9.9,83,479,130,212,1.68,0,977.3,295,3.1,0.12,75
2017,1,14,16,0,15.1,120,0.7,9.9,26,277,38,64,1.66,0,977.3,290,2.8,0.12,85
2017,1,14,17,0,14,112,0,10.1,0,2,0,0,1.61,0,977.3,287,2.4,0.12,96
2017,1,14,18,0,13,104,0,10.2,0,0,0,0,1.56,0,977.4,282,2,0.12,108
2017,1,14,19,0,12.3,97,0,10.2,0,0,0,0,1.51,0,977.5,277,1.8,0.12,120
2017,1,14,20,0,12.1,89,0,10,0,0,0,0,1.48,0,977.6,273,1.9,0.12,133
2017,1,14,21,0,11.9,80,0,9.8,0,0,0,0,1.44,0,977.7,269,1.9,0.12,145
2017,1,14,22,0,11.8,64,0,9.7,0,0,0,0,1.4,0,977.7,266,1.8,0.12,157
2017,1,14,23,0,11.6,27,0,9.7,0,0,0,0,1.37,0,977.5,264,1.5,0.12,166
2017,1,15,0,0,11.5,-32,0,9.7,0,0,0,0,1.33,0,977.4,261,1.3,0.11,166
2017,1,15,1,0,11.4,-66,0,9.7,0,0,0,0,1.32,0,977.4,234,1.1,0.11,156
2017,1,15,2,0,11.4,-81,0,9.5,0,0,0,0,1.34,0,977.6,197,1.5,0.11,144
2017,1,15,3,0,11.3,-90,0,9.4,0,0,0,0,1.36,0,977.7,180,2.3,0.11,132
2017,1,15,4,0,11,-98,0,9.2,0,0,0,0,1.37,0,977.9,178,2.7,0.11,119
2017,1,15,5,0,10.5,-105,0,8.9,0,0,0,0,1.36,0,978.1,183,2.8,0.11,107
2017,1,15,6,0,10,-112,0,8.7,2,9,1,3,1.36,0,978.3,187,2.8,0.11,95
2017,1,15,7,0,10.2,-121,13.3,9,52,63,10,62,1.35,0,978.5,189,2.9,0.11,84
2017,1,15,8,0,11.2,-130,23.6,9.8,152,116,33,184,1.34,0,978.9,188,2.9,0.11,73
2017,1,15,9,0,12.1,-142,21.5,10.6,223,217,91,314,1.33,0,979.2,186,2.9,0.11,65
2017,1,15,10,0,12.8,-156,23.7,10.9,284,208,111,396,1.32,0,979.1,187,2.9,0.11,58
2017,1,15,11,0,13.3,-172,22.9,10.7,313,227,132,444,1.31,0,978.5,191,2.8,0.11,55
2017,1,15,12,0,13.8,171,13.7,10.5,250,425,244,493,1.3,0,978,195,2.8,0.11,55
2017,1,15,13,0,14.1,155,10.3,10.5,202,485,252,453,1.31,0,977.8,192,2.9,0.11,59
2017,1,15,14,0,14.2,141,8.1,10.8,150,481,202,352,1.34,0,978.1,185,3.3,0.11,65
2017,1,15,15,0,14.2,129,29.1,11.1,121,139,47,168,1.37,0,978.3,180,3.8,0.11,74
2017,1,15,16,0,13.8,120,49.9,11,27,0,0,27,1.38,0,978.5,178,3.8,0.11,85
2017,1,15,17,0,12.8,112,40.1,10.4,0,0,0,0,1.36,0,978.7,180,3.4,0.11,96
2017,1,15,18,0,11.8,104,39.2,9.9,0,0,0,0,1.35,0,978.9,182,2.9,0.11,108
2017,1,15,19,0,11.2,97,39.2,9.6,0,0,0,0,1.34,0,979.1,184,2.5,0.11,120
2017,1,15,20,0,11.2,89,14.3,9.6,0,0,0,0,1.35,0,979.3,186,2.1,0.11,133
2017,1,15,21,0,11.2,79,0,9.6,0,0,0,0,1.36,0,979.5,189,1.7,0.11,145
2017,1,15,22,0,11.1,63,0,9.6,0,0,0,0,1.36,0,979.5,186,1.3,0.11,157
2017,1,15,23,0,10.9,27,0,9.4,0,0,0,0,1.37,0,979.4,171,0.9,0.11,166
2017,1,16,0,0,10.8,-31,0,9.3,0,0,0,0,1.37,0,979.2,140,0.7,0.12,166
2017,1,16,1,0,11,-65,0,9.3,0,0,0,0,1.38,0,979,124,0.7,0.12,156
2017,1,16,2,0,11.4,-80,0,9.4,0,0,0,0,1.39,0,978.8,131,0.8,0.12,144
2017,1,16,3,0,11.8,-90,0,9.5,0,0,0,0,1.4,0,978.6,137,0.9,0.12,132
2017,1,16,4,0,11.6,-98,0,9.3,0,0,0,0,1.4,0,978.6,125,1,0.12,119
2017,1,16,5,0,10.7,-105,0,8.8,0,0,0,0,1.39,0,978.9,101,1.2,0.12,107
2017,1,16,6,0,9.9,-112,0.2,8.2,2,6,1,3,1.39,0,979.1,86,1.5,0.12,95
2017,1,16,7,0,9.8,-120,12.8,8.3,51,65,8,59,1.38,0,979.5,80,1.7,0.12,84
2017,1,16,8,0,10.6,-130,35.7,8.9,150,13,5,155,1.36,0,979.9,78,1.6,0.12,73
2017,1,16,9,0,11.3,-142,27.8,9.6,227,139,66,292,1.35,0,980.3,76,1.5,0.12,65
2017,1,16,10,0,12.1,-156,1.3,9.6,104,777,412,516,1.33,0,980.2,71,1.3,0.12,58
2017,1,16,11,0,12.8,-172,1.2,9.1,110,806,467,576,1.32,0,979.7,59,0.9,0.12,55
2017,1,16,12,0,13.6,171,0.2,8.5,96,841,485,580,1.3,0,979.1,31,0.6,0.12,55
2017,1,16,13,0,14.1,155,0,8.5,77,848,443,520,1.3,0,978.8,339,0.8,0.12,59
2017,1,16,14,0,14.4,141,1,8.9,73,765,324,397,1.3,0,978.6,321,1.7,0.12,65
2017,1,16,15,0,14.6,129,8.1,9.3,87,465,133,220,1.31,0,978.4,316,2.6,0.12,74
2017,1,16,16,0,14.3,120,9.8,9.3,40,162,22,62,1.29,0,978.5,315,3,0.12,84
2017,1,16,17,0,13.5,111,0.1,8.9,0,2,0,0,1.25,0,978.7,316,2.9,0.12,96
2017,1,16,18,0,12.6,104,0,8.5,0,0,0,0,1.21,0,978.9,318,2.8,0.12,108
2017,1,16,19,0,11.9,97,0,8.2,0,0,0,0,1.16,0,979.1,324,2.5,0.12,120
2017,1,16,20,0,11.4,89,0,8,0,0,0,0,1.1,0,979.2,338,2.1,0.12,133
2017,1,16,21,0,10.9,79,0,7.9,0,0,0,0,1.04,0,979.4,355,1.9,0.12,145
2017,1,16,22,0,10.4,63,0,7.6,0,0,0,0,1,0,979.4,8,2,0.12,157
2017,1,16,23,0,9.9,27,0,7.3,0,0,0,0,0.96,0,979.5,14,2.1,0.12,166
2017,1,17,0,0,9.3,-31,0,6.9,0,0,0,0,0.92,0,979.5,19,2.2,0.12,166
2017,1,17,1,0,8.8,-65,0,6.6,0,0,0,0,0.92,0,979.5,22,2,0.12,156
2017,1,17,2,0,8.4,-80,0,6.1,0,0,0,0,0.95,0,979.5,21,1.6,0.12,144
2017,1,17,3,0,8,-90,0,5.7,0,0,0,0,0.98,0,979.5,20,1.2,0.12,132
2017,1,17,4,0,8.1,-97,0,5.6,0,0,0,0,0.99,0,979.7,12,0.9,0.12,119
2017,1,17,5,0,8.7,-104,0,5.9,0,0,0,0,0.99,0,980.1,357,0.9,0.12,107
2017,1,17,6,0,9.4,-112,0,6.2,2,13,1,3,0.98,0,980.4,342,0.9,0.12,95
2017,1,17,7,0,10.2,-120,12.6,6.7,50,119,19,69,0.96,0,980.9,342,1,0.12,84
2017,1,17,8,0,11.4,-130,5.1,7.3,70,582,178,248,0.94,0,981.3,356,1,0.12,73
2017,1,17,9,0,12.5,-142,0,7.9,65,826,356,421,0.91,0,981.7,9,1.1,0.12,65
2017,1,17,10,0,13.3,-156,0,7.9,67,896,475,542,0.89,0,981.7,9,1.1,0.12,58
2017,1,17,11,0,13.9,-172,0.1,7.3,71,918,533,604,0.87,0,981.2,356,1,0.12,54
2017,1,17,12,0,14.5,171,0.7,6.7,79,897,520,599,0.85,0,980.7,340,0.9,0.12,55
2017,1,17,13,0,14.9,155,0,6.3,68,892,468,537,0.86,0,980.5,318,1.4,0.12,58
2017,1,17,14,0,15,141,18.1,6.2,162,406,180,341,0.9,0,980.6,308,2.5,0.12,65
2017,1,17,15,0,15.2,129,3.3,6.1,69,610,168,237,0.94,0,980.8,305,3.6,0.12,74
2017,1,17,16,0,14.7,120,1.6,6.4,28,337,46,74,0.95,0,980.9,305,3.9,0.12,84
2017,1,17,17,0,13.6,111,0,7,0,4,0,1,0.93,0,981.1,308,3.4,0.12,96
2017,1,17,18,0,12.5,104,0,7.7,0,0,0,0,0.92,0,981.2,313,2.9,0.12,108
2017,1,17,19,0,11.8,97,0,8,0,0,0,0,0.92,0,981.5,319,2.6,0.12,120
2017,1,17,20,0,11.6,89,0,8,0,0,0,0,0.93,0,981.8,323,2.5,0.12,133
2017,1,17,21,0,11.4,79,0,8,0,0,0,0,0.94,0,982.1,328,2.5,0.12,145
2017,1,17,22,0,11.1,63,0,8,0,0,0,0,0.94,0,982.3,334,2.3,0.12,157
2017,1,17,23,0,10.9,27,0,7.8,0,0,0,0,0.94,0,982.4,342,2,0.12,166
2017,1,18,0,0,10.6,-30,0,7.6,0,0,0,0,0.94,0,982.4,353,1.8,0.11,165
2017,1,18,1,0,10.2,-64,0,7.1,0,0,0,0,0.97,0,982.4,355,1.6,0.11,156
2017,1,18,2,0,9.6,-80,0,6.3,0,0,0,0,1.01,0,982.3,342,1.3,0.11,144
2017,1,18,3,0,9,-89,0,5.5,0,0,0,0,1.06,0,982.2,325,1.2,0.11,132
2017,1,18,4,0,8.8,-97,0,5.5,0,0,0,0,1.08,0,982.2,316,0.8,0.11,119
2017,1,18,5,0,9.2,-104,0,6.3,0,0,0,0,1.07,0,982.2,326,0.2,0.11,107
2017,1,18,6,0,9.6,-112,0,7.1,2,14,1,3,1.07,0,982.3,130,0.5,0.11,95
2017,1,18,7,0,10.3,-120,0,7.8,29,351,54,83,1.08,0,982.5,157,0.6,0.11,84
2017,1,18,8,0,11.2,-130,2.5,8.6,73,609,175,248,1.12,0,983,222,0.8,0.11,73
2017,1,18,9,0,12.1,-141,15.4,9.3,180,398,172,352,1.16,0,983.3,244,1.4,0.11,64
2017,1,18,10,0,12.7,-156,5.5,9.6,144,678,360,504,1.19,0,983.1,245,1.8,0.11,58
2017,1,18,11,0,13.2,-172,3.4,9.5,135,750,438,573,1.23,0,982.3,240,2.1,0.11,54
2017,1,18,12,0,13.6,171,0.8,9.3,104,826,481,585,1.27,0,981.5,235,2.4,0.11,54
2017,1,18,13,0,13.7,155,23.7,9.2,232,311,172,404,1.3,0,980.9,243,2.5,0.11,58
2017,1,18,14,0,13.6,141,26.1,9,239,141,56,295,1.34,0,980.7,261,2.8,0.11,65
2017,1,18,15,0,13.5,129,27.8,8.9,128,155,53,181,1.38,0,980.6,274,3.4,0.11,74
2017,1,18,16,0,12.9,119,40.5,8.6,42,0,0,42,1.46,0,980.7,282,3.7,0.11,84
2017,1,18,17,0,11.8,111,28.1,8.3,0,0,0,0,1.6,0,981.1,285,3.6,0.11,95
2017,1,18,18,0,10.8,104,35.6,7.9,0,0,0,0,1.75,0,981.6,289,3.6,0.11,107
2017,1,18,19,0,10.1,97,38,7.7,0,0,0,0,1.9,0,981.4,286,2.5,0.11,120
2017,1,18,20,0,9.9,89,58,7.5,0,0,0,0,2.06,0,980.7,216,0.6,0.11,132
2017,1,18,21,0,9.7,79,69.8,7.4,0,0,0,0,2.22,0,979.9,134,2.3,0.11,145
2017,1,18,22,0,9.7,63,69.8,7.4,0,0,0,0,2.23,0,979.3,137,3.4,0.11,157
2017,1,18,23,0,9.9,27,24.9,7.6,0,0,0,0,2.11,0,978.8,153,3.6,0.11,166
2017,1,19,0,0,10.1,-29,0,7.8,0,0,0,0,1.98,0,978.3,167,3.9,0.11,165
2017,1,19,1,0,10.2,-64,0,8.1,0,0,0,0,1.92,0,978.1,182,4.4,0.11,156
2017,1,19,2,0,10.4,-79,25.3,8.5,0,0,0,0,1.93,0,978,197,5,0.11,144
2017,1,19,3,0,10.6,-89,37.1,8.8,0,0,0,0,1.94,0,978,208,5.9,0.11,132
2017,1,19,4,0,10.6,-97,27.5,9.2,0,0,0,0,1.95,0,977.8,212,6.4,0.11,119
2017,1,19,5,0,10.7,-104,7.6,9.6,0,0,0,0,1.96,0,977.3,212,6.3,0.11,107
2017,1,19,6,0,10.7,-112,0,10,2,10,1,3,1.96,0,976.9,211,6.2,0.11,95
2017,1,19,7,0,11,-120,23.6,10.3,47,23,2,49,1.9,0,976.7,217,6,0.11,83
2017,1,19,8,0,11.5,-130,61.6,10.7,95,0,0,95,1.77,0,976.9,232,5.9,0.11,73
2017,1,19,9,0,12.1,-141,34.1,11,191,192,89,279,1.63,0,977,245,6.1,0.11,64
2017,1,19,10,0,12.4,-155,7.2,11,140,648,353,493,1.51,0,976.9,255,6.3,0.11,58
2017,1,19,11,0,12.6,-172,2.1,10.7,103,814,477,580,1.4,0,976.5,263,6.2,0.11,54
2017,1,19,12,0,12.7,171,22.5,10.4,293,286,168,461,1.3,0,976,270,6.2,0.11,54
2017,1,19,13,0,12.8,155,32.6,10,270,166,85,356,1.24,0,975.7,271,5.9,0.11,58
2017,1,19,14,0,12.9,141,15.9,9.5,179,370,166,344,1.25,0,975.5,265,5.4,0.11,65
2017,1,19,15,0,12.9,129,12.2,9.1,115,342,91,206,1.25,0,975.3,257,4.9,0.11,74
2017,1,19,16,0,12.6,119,9.6,9,46,111,17,63,1.28,0,975.2,254,4.5,0.11,84
2017,1,19,17,0,11.8,111,0.1,9.1,0,1,0,0,1.33,0,975.1,256,4.1,0.11,95
2017,1,19,18,0,11.1,104,0,9.3,0,0,0,0,1.38,0,975.1,259,3.7,0.11,107
2017,1,19,19,0,10.6,96,0,9.3,0,0,0,0,1.44,0,975,261,3.6,0.11,120
2017,1,19,20,0,10.3,88,0,9.1,0,0,0,0,1.51,0,974.7,261,3.6,0.11,132
2017,1,19,21,0,10.1,79,0,8.9,0,0,0,0,1.58,0,974.5,262,3.6,0.11,145
2017,1,19,22,0,10,62,0,8.9,0,0,0,0,1.62,0,974.2,262,3.5,0.11,157
