DateTime,RealPower0,RealPower1,RealPower4,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower20,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower32,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower
1/7/2018 19:00,0,0.296,0,0,0,0,0.048,0.322,0,0.047,0,0.558,0.354,0,0,0,0,0.232,0,0,0,0.982,0
1/7/2018 20:00,0,0.316,0,0,0,0,0.047,0.324,0,0.048,0,0.559,0.356,0,0,0,0,0.232,0,0,0,0.98,0
1/7/2018 21:00,0,0.304,0,0,0,0,0.051,0.325,0,0.048,0,0.56,0.356,0,0,0,0,0.232,0,0,0,0.982,0
1/7/2018 22:00,0,0.319,0,0,0,0,0.042,0.325,0,0.047,0,0.56,0.356,0,0,0,0,0.234,0,0,0,0.979,0
1/7/2018 23:00,0,0.306,0,0,0,0,0.033,0.322,0,0.047,0,0.558,0.352,0,0,0,0,0.232,0,0,0,0.976,0
1/8/2018 0:00,0,0.32,0,0,0,0,0.042,0.323,0,0.048,0,0.563,0.356,0,0,0,0,0.232,0,0,0,0.983,0
1/8/2018 1:00,0,0.308,0,0,0,0,0.043,0.324,0,0.048,0,0.564,0.356,0,0,0,0,0.234,0,0,0,0.984,0
1/8/2018 2:00,0,0.307,0,0,0,0,0.052,0.322,0,0.048,0,0.564,0.354,0,0,0,0,0.232,0,0,0,0.981,0
1/8/2018 3:00,0,0.309,0,0,0,0,0.044,0.32,0,0.048,0,0.56,0.352,0,0,0,0,0.232,0,0,0,0.977,0
1/8/2018 4:00,0,0.303,0,0,0,0,0.042,0.32,0,0.045,0,0.561,0.352,0,0,0,0,0.232,0,0,0,0.976,0
1/8/2018 5:00,0,0.328,0,0,0,0,0.044,0.321,0,0.048,0,0.561,0.353,0,0,0,0,0.232,0,0,0,0.977,0
1/8/2018 6:00,0,0.331,0,0.102,0,0,0.056,0.32,0,0.046,0,0.557,0.352,0.228,0,0,0,0.229,0,0.132,0,0.972,0
1/8/2018 7:00,0,2.021,0.881,9.419,0,3.319,0.272,0.525,0,0.478,0,1.279,1.131,1.802,0.06,0.611,0,1.398,0.33,3.582,1.22,1.333,3.937
1/8/2018 8:00,0,5.623,12.293,34.779,4.312,9.382,3.458,3.122,5.813,2.755,5.658,3.559,3.664,5.872,10.931,6.22,0,3.664,9.474,12.393,10.337,5.762,38.128
1/8/2018 9:00,0,17.714,63.413,79.697,21.477,32.347,11.027,9.077,28.776,9.811,105.539,9.482,10.224,14.132,44.101,21.781,0,12.747,41.019,34.654,37.379,16.998,87.179
1/8/2018 10:00,0,25.819,126.833,65.302,41.853,34.214,24.957,20.709,54.435,18.487,212.122,15.193,17.452,11.694,81.448,39.215,0,18.803,77.776,30.993,68.676,30.221,161.196
1/8/2018 11:00,0,32.916,123.105,127.689,43.554,57.117,21.401,16.992,61.047,19.173,216.356,17.156,18.601,22.425,79.071,40.028,0,25.993,79.515,57.907,71.819,31.83,166.574
1/8/2018 12:00,0,32.938,204.888,93.52,63.128,47.182,43.51,35.89,77.716,27.952,316.211,23.482,25.82,16.749,126.482,60.741,0,25.1,121.706,42.295,101.959,46.755,252.041
1/8/2018 13:00,0,22.157,138.193,50.614,35.571,30.195,29.063,24.27,44.803,16.249,185.286,14.14,15.404,9.127,81.585,35.909,0,15.893,65.649,24.664,60.752,26.085,158.299
1/8/2018 14:00,0,15.51,76.457,39.173,21.431,23.822,15.19,12.733,28.68,9.878,117.69,9.738,10.465,7.167,46.067,25.301,0,10.962,41.351,20.189,38.265,18.222,75.958
1/8/2018 15:00,0,7.6,51.998,4.023,10.382,6.116,10.898,9.503,13.316,5.432,61.545,5.685,6.032,1.275,32.583,13.232,0,5.049,20.231,3.795,20.593,10.065,56.169
1/8/2018 16:00,0,0.884,4.155,0,0,0.042,1.67,1.879,0.683,0.572,4.314,1.262,1.137,0.157,1.14,7.852,0,0.536,1.187,0.161,1.673,1.815,6.194
1/8/2018 17:00,0,0.297,0,0,0,0,0.055,0.321,0,0.046,0,0.554,0.352,0,0,8.153,0,0.229,0,0,0,0.984,0
1/8/2018 18:00,0,0.279,0,0,0,0,0.058,0.322,0,0.049,0,0.56,0.355,0,0,0,0,0.232,0,0,0,0.988,0
1/8/2018 19:00,0,0.301,0,0,0,0,0.06,0.326,0,0.056,0,0.563,0.356,0,0,0,0,0.231,0,0,0,0.994,0
1/8/2018 20:00,0,0.309,0,0,0,0,0.057,0.323,0,0.047,0,0.559,0.355,0,0,0,0,0.231,0,0,0,0.987,0
1/8/2018 21:00,0,0.292,0,0,0,0,0.059,0.324,0,0.048,0,0.561,0.356,0,0,0,0,0.232,0,0,0,0.99,0
1/8/2018 22:00,0,0.301,0,0,0,0,0.048,0.323,0,0.046,0,0.558,0.354,0,0,0,0,0.23,0,0,0,0.984,0
1/8/2018 23:00,0,0.305,0,0,0,0,0.034,0.321,0,0.047,0,0.557,0.352,0,0,0,0,0.229,0,0,0,0.983,0
1/9/2018 0:00,0,0.286,0,0,0,0,0.04,0.319,0,0.048,0,0.557,0.352,0,0,0,0,0.232,0,0,0,0.981,0
1/9/2018 1:00,0,0.289,0,0,0,0,0.052,0.319,0,0.047,0,0.56,0.352,0,0,0,0,0.232,0,0,0,0.981,0
1/9/2018 2:00,0,0.268,0,0,0,0,0.057,0.321,0,0.046,0,0.564,0.354,0,0,0,0,0.232,0,0,0,0.984,0
1/9/2018 3:00,0,0.294,0,0,0,0,0.057,0.322,0,0.048,0,0.564,0.352,0,0,0,0,0.232,0,0,0,0.984,0
1/9/2018 4:00,0,0.321,0,0,0,0,0.052,0.324,0,0.048,0,0.566,0.356,0,0,0,0,0.234,0,0,0,0.987,0
1/9/2018 5:00,0,0.314,0,0,0,0,0.058,0.322,0,0.048,0,0.564,0.354,0,0,0,0,0.232,0,0,0,0.982,0
1/9/2018 6:00,0,0.308,0,0,0,0,0.061,0.322,0,0.048,0,0.557,0.35,0.174,0,0,0,0.229,0,0.134,0,0.974,0
1/9/2018 7:00,0,1.897,0.269,15.933,0,4.681,0.174,0.437,0,0.417,0,1.119,0.982,3.526,0,0.455,0,1.32,0.356,6.372,1.052,1.25,3.871
1/9/2018 8:00,0,7.384,26.663,21.875,7.081,10.424,4.821,4.302,8.38,3.742,24.191,4.215,4.344,4.302,18.355,2.167,0,4.415,13.209,6.454,14.719,6.211,27.464
1/9/2018 9:00,0,12.228,36.895,65.999,11.435,22.79,6.301,5.448,16.851,5.834,49.882,6.305,6.643,12.555,27.184,0,0,7.734,23.556,23.834,24.017,11.276,51.738
1/9/2018 10:00,0,28.02,114.936,159.799,30.703,55.329,17.226,14.232,43.045,13.831,163.276,11.739,12.397,28.169,72.985,0,0,18.354,57.03,62.91,55.188,23.582,102.388
1/9/2018 11:00,0,68.162,321.898,247.925,111.213,122.484,48.288,38.332,143.01,47.581,516.693,39.946,44.939,45.315,208.229,0,0,55.282,217.221,118.48,171.729,83.981,399.821
1/9/2018 12:00,0,75.415,440.764,232.279,133.547,115.945,76.091,62.939,168.318,54.954,598.408,41.843,47.044,41.723,241.97,0,0,56.192,246.512,110.921,200.366,82.176,376.571
1/9/2018 13:00,0,59.464,355.286,123.707,114.274,89.521,78.347,64.97,138.688,48.415,509.548,38.869,42.227,22.936,214.106,0,0,48.025,212.908,68.387,171.44,68.417,351.92
1/9/2018 14:00,0,23.275,191.919,27.643,39.098,28.954,37.001,31.524,47.377,17.364,199.873,14.873,14.535,5.632,107.308,0,0,15.066,71.871,17.306,66.764,27.658,149.961
1/9/2018 15:00,0,4.338,32.99,2.196,3.869,2.998,6.513,5.956,4.698,2.702,21.282,3.399,3.51,1.061,17.937,0,0,2.701,8.698,1.166,10.462,5.779,38.883
1/9/2018 16:00,0,0.54,2.261,0,0,0.003,0.995,1.256,0,0.27,0,0.936,0.794,0.093,0.381,0,0,0.366,0.157,0.135,0.621,1.425,1.434
1/9/2018 17:00,0,0.286,0,0,0,0,0.052,0.316,0,0.046,0,0.554,0.349,0,0,0,0,0.228,0,0,0,0.97,0.001
1/9/2018 18:00,0,0.292,0,0,0,0,0.055,0.319,0,0.05,0,0.556,0.352,0,0,0,0,0.229,0,0,0,0.967,0
1/9/2018 19:00,0,0.292,0,0,0,0,0.051,0.322,0,0.05,0,0.559,0.352,0,0,0,0,0.231,0,0,0,0.973,0
1/9/2018 20:00,0,0.278,0,0,0,0,0.051,0.32,0,0.049,0,0.561,0.354,0,0,0,0,0.232,0,0,0,0.976,0
1/9/2018 21:00,0,0.293,0,0,0,0,0.049,0.322,0,0.048,0,0.558,0.351,0,0,0,0,0.229,0,0,0,0.972,0
1/9/2018 22:00,0,0.29,0,0,0,0,0.041,0.317,0,0.047,0,0.556,0.351,0,0,0,0,0.228,0,0,0,0.972,0
1/9/2018 23:00,0,0.286,0,0,0,0,0.036,0.319,0,0.047,0,0.558,0.35,0,0,0,0,0.23,0,0,0,0.973,0
1/10/2018 0:00,0,0.284,0,0,0,0,0.04,0.32,0,0.047,0,0.56,0.352,0,0,0,0,0.232,0,0,0,0.976,0
1/10/2018 1:00,0,0.305,0,0,0,0,0.043,0.318,0,0.048,0,0.562,0.353,0,0,0,0,0.232,0,0,0,0.978,0
1/10/2018 2:00,0,0.301,0,0,0,0,0.048,0.32,0,0.048,0,0.564,0.356,0,0,0,0,0.232,0,0,0,0.982,0
1/10/2018 3:00,0,0.301,0,0,0,0,0.046,0.32,0,0.048,0,0.561,0.353,0,0,0,0,0.232,0,0,0,0.978,0
1/10/2018 4:00,0,0.306,0,0,0,0,0.049,0.317,0,0.044,0,0.561,0.352,0,0,0,0,0.232,0,0,0,0.977,0
1/10/2018 5:00,0,0.312,0,0,0,0,0.052,0.318,0,0.048,0,0.56,0.351,0,0,0,0,0.228,0,0,0,0.973,0
1/10/2018 6:00,0,0.328,0,0.526,0,0,0.051,0.316,0,0.047,0,0.556,0.35,0.438,0,0,0,0.231,0,0.382,0,0.972,0
1/10/2018 7:00,0,6.904,3.035,43.59,1.342,14.788,0.688,0.823,4.488,1.948,9.478,2.58,2.61,7.33,2.449,0.455,0,4.331,7.153,11.177,7.819,3.278,2.136
1/10/2018 8:00,0,16.207,78.353,93.032,24.821,30.5,10.326,8.11,32.473,14.102,100.01,9.297,10.239,15.97,46.164,2.167,0,10.784,48.849,23.429,50.362,13.655,99.923
1/10/2018 9:00,0,26.909,168.717,95.945,40.469,53.618,21.504,15.982,53.305,18.694,141.339,14.125,15.709,17.974,98.695,0,0,24.341,99.017,36.08,75.918,24.427,151.32
1/10/2018 10:00,0,33.55,166.641,130.423,46.983,58.248,26.176,21.777,64.474,21.235,194.128,18.045,20.22,28.279,104.964,0,0,22.031,81.392,64.542,79.948,35.464,190.088
1/10/2018 11:00,0,99.573,285.798,267.657,171.172,111.733,65.936,52.478,219.079,72.861,621.652,35.613,38.051,52.248,166.954,0,0,77.247,264.918,147.072,238.279,47.245,305.054
1/10/2018 12:00,0,93.56,478.428,305.719,121.988,142.738,103.422,83.999,155.822,52.495,736.912,39.253,43.274,53.943,253.474,0,0,73.556,309.837,138.709,219.227,62.531,497.47
1/10/2018 13:00,0,81.698,532.541,154.702,158.352,97.996,86.399,72.614,200.346,65.841,678.81,45.081,48.913,29.688,268.1,0,0,60.623,267.634,116.468,209.115,83.213,430.155
1/10/2018 14:00,0,45.111,240.189,77.425,93.259,56.04,57.51,49.101,96.937,39.84,404.072,24.307,27.05,14.857,134.807,0,0,35.485,165.144,43.528,131.383,49.449,129.147
1/10/2018 15:00,0,16.689,115.936,31.168,27.471,23.529,29.285,25.982,31.516,12.788,114.333,12.316,12.898,5.911,65.917,0,0,10.995,44.384,14.032,45.639,39.163,92.021
1/10/2018 16:00,0,4.955,40.678,2.695,8.224,4.527,9.546,7.992,7.76,5.56,30.81,5.331,5.212,0.977,23.235,0,0,3.536,7.71,1.925,18.331,9.611,56.98
1/10/2018 17:00,0,0.317,2.225,0,0.018,0,1.439,1.54,0,0.219,0.252,0.877,0.69,0,0.5,0,0,0.237,0,0,0.466,1.311,0.732
1/10/2018 18:00,0,0.286,0,0,0,0,0.049,0.32,0,0.05,0,0.563,0.353,0,0,0,0,0.231,0,0,0,0.992,0
1/10/2018 19:00,0,0.32,0,0,0,0,0.055,0.323,0,0.047,0,0.563,0.356,0,0,0,0,0.232,0,0,0,0.996,0
1/10/2018 20:00,0,0.279,0,0,0,0,0.052,0.324,0,0.05,0,0.566,0.354,0,0,0,0,0.232,0,0,0,0.994,0
1/10/2018 21:00,0,0.309,0,0,0,0,0.056,0.322,0,0.049,0,0.563,0.355,0,0,0,0,0.232,0,0,0,0.991,0
1/10/2018 22:00,0,0.302,0,0,0,0,0.047,0.322,0,0.048,0,0.563,0.355,0,0,0,0,0.23,0,0,0,0.99,0
1/10/2018 23:00,0,0.29,0,0,0,0,0.037,0.323,0,0.048,0,0.566,0.355,0,0,0,0,0.232,0,0,0,0.988,0
1/11/2018 0:00,0,0.301,0,0,0,0,0.043,0.325,0,0.048,0,0.568,0.356,0,0,0,0,0.235,0,0,0,0.992,0
1/11/2018 1:00,0,0.314,0,0,0,0,0.055,0.324,0,0.049,0,0.572,0.358,0,0,0,0,0.232,0,0,0,0.993,0
1/11/2018 2:00,0,0.321,0,0,0,0,0.059,0.326,0,0.048,0,0.572,0.36,0,0,0,0,0.236,0,0,0,0.996,0
1/11/2018 3:00,0,0.318,0,0,0,0,0.064,0.326,0,0.05,0,0.572,0.36,0,0,0,0,0.236,0,0,0,0.994,0
1/11/2018 4:00,0,0.324,0,0,0,0,0.054,0.324,0,0.049,0,0.572,0.359,0,0,0,0,0.234,0,0,0,0.991,0
1/11/2018 5:00,0,0.321,0,0,0,0,0.059,0.324,0,0.047,0,0.569,0.356,0,0,0,0,0.233,0,0,0,0.986,0
1/11/2018 6:00,0,0.33,0,0.58,0,0.003,0.063,0.323,0,0.048,0,0.567,0.356,0.466,0,0,0,0.237,0,0.371,0,0.985,0
1/11/2018 7:00,0,5.653,2.805,50.642,0.686,9.947,0.643,0.803,4.57,5.827,31.77,3.167,3.005,4.578,2.084,0.455,0,2.442,12.528,14.5,16.199,2.425,10.079
1/11/2018 8:00,0,23.803,78.467,160.44,47.268,55.684,12.168,8.362,59.009,29.477,259.082,19.023,19.187,26.415,60.23,2.167,0,28.914,119.867,58.637,95.846,29.988,209.437
1/11/2018 9:00,0,59.745,276.451,257.731,125.476,104.179,42.4,29.49,157.698,50.56,514.239,36.232,42.588,46.776,186.355,0,0,60.537,233.818,108.734,176.982,69.654,503.705
1/11/2018 10:00,0,90.613,449.267,311.192,167.002,132.805,73.754,56.021,214.336,68.312,692.693,49.07,58.183,56.455,283.669,0,0,76.231,310.555,141.384,234.659,99.704,644.508
1/11/2018 11:00,0,101.561,548.227,333.273,187.159,153.542,96.314,78.331,242.294,77.484,793.506,59.129,66.853,60.481,316.849,0,0,84.467,351.101,153.555,267.133,116.888,715.792
1/11/2018 12:00,0,101.226,581.743,316.937,191.686,167.691,108.938,89.537,246.512,78.612,798.979,61.736,68.04,57.316,319.985,0,0,84.698,360.256,148.605,274.325,120.457,722.29
1/11/2018 13:00,0,90.259,544.921,267.923,180.247,150.225,111.712,91.41,223.628,74.723,718.821,57.934,63.849,47.971,281.642,0,0,77.887,335.71,126.49,254.45,105.7,670.599
1/11/2018 14:00,0,66.43,450.056,175.752,144.512,111.685,101.875,77.376,135.91,60.169,532.356,47.655,52.654,28.944,218.928,0,0,63.391,278.164,80.924,208.762,72.088,559.128
1/11/2018 15:00,0,23.664,278.232,55.097,78.216,38.044,72.112,54.136,72.484,39.633,267.118,31.546,30.927,9.054,111.132,0,0,39.654,167.94,27.444,136.294,29.848,357.651
1/11/2018 16:00,0,6.356,77.916,0.775,12.944,2.097,24.435,19.566,9.354,15.326,27.514,7.406,5.641,0.763,15.714,0,0,7.405,29.962,1.378,45.4,5.468,62.122
1/11/2018 17:00,0,0.321,1.053,0,0,0,1.098,1.063,0,0.132,0,0.795,0.571,0,0,0,0,0.239,0,0,0.199,1.01,0.669
1/11/2018 18:00,0,0.293,0,0,0,0,0.046,0.317,0,0.047,0,0.553,0.348,0,0,0,0,0.228,0,0,0,0.963,0
1/11/2018 19:00,0,0.297,0,0,0,0,0.041,0.32,0,0.048,0,0.556,0.352,0,0,0,0,0.228,0,0,0,0.98,0
1/11/2018 20:00,0,0.276,0,0,0,0,0.053,0.323,0,0.045,0,0.559,0.352,0,0,0,0,0.23,0,0,0,0.985,0
1/11/2018 21:00,0,0.293,0,0,0,0,0.05,0.322,0,0.048,0,0.559,0.352,0,0,0,0,0.23,0,0,0,0.985,0
1/11/2018 22:00,0,0.278,0,0,0,0,0.046,0.322,0,0.048,0,0.557,0.35,0,0,0,0,0.229,0,0,0,0.98,0
1/11/2018 23:00,0,0.272,0,0,0,0,0.042,0.32,0,0.048,0,0.557,0.35,0,0,0,0,0.228,0,0,0,0.976,0
1/12/2018 0:00,0,0.275,0,0,0,0,0.043,0.321,0,0.044,0,0.56,0.352,0,0,0,0,0.228,0,0,0,0.978,0
1/12/2018 1:00,0,0.273,0,0,0,0,0.049,0.319,0,0.047,0,0.562,0.352,0,0,0,0,0.232,0,0,0,0.978,0
1/12/2018 2:00,0,0.29,0,0,0,0,0.045,0.318,0,0.048,0,0.564,0.352,0,0,0,0,0.232,0,0,0,0.98,0
1/12/2018 3:00,0,0.302,0,0,0,0,0.044,0.322,0,0.048,0,0.564,0.352,0,0,0,0,0.232,0,0,0,0.98,0
1/12/2018 4:00,0,0.317,0,0,0,0,0.048,0.321,0,0.048,0,0.563,0.352,0,0,0,0,0.232,0,0,0,0.979,0
1/12/2018 5:00,0,0.317,0,0,0,0,0.043,0.319,0,0.048,0,0.559,0.351,0,0,0,0,0.23,0,0,0,0.972,0
1/12/2018 6:00,0,0.325,0,0.576,0,0.008,0.048,0.317,0,0.048,0,0.556,0.351,0.441,0,0,0,0.236,0,0.41,0,0.972,0
1/12/2018 7:00,0,5.973,2.773,38.181,0.821,10.163,0.637,0.731,4.663,5.999,32.722,3.236,3.09,3.814,1.806,0.455,0,2.647,13.055,11.967,16.299,2.976,10.112
1/12/2018 8:00,0,23.057,64.775,168.099,42.679,49.424,10.101,7.074,54.797,26.267,217.853,15.07,14.337,27.613,51.04,2.167,0,27.106,103.603,59.617,84.141,15.847,196.715
1/12/2018 9:00,0,62.022,288.088,265.869,129.274,106.553,44.078,30.538,162.943,51.925,524.236,35.358,40.933,48.099,191.797,0,0,62.201,242.458,111.416,182.53,42.492,506.762
1/12/2018 10:00,0,91.385,460.58,310.36,167.87,134.075,75.04,57.037,214.958,68.441,701.96,48.512,57.809,55.94,292.103,0,0,76.201,313.098,141.235,236.385,101.29,639.122
1/12/2018 11:00,0,101.416,542.509,336.058,185.021,154.624,94.527,76.973,239.937,76.345,781.149,57.636,65.218,60.673,315.538,0,0,83.302,343.128,154.165,262.627,112.612,692.89
1/12/2018 12:00,0,101.615,587.125,322.862,188.56,169.446,108.147,89.166,243.394,77.367,793.184,61.33,67.83,58.224,325.223,0,0,84.053,355.357,149.933,271.129,121.878,704.893
1/12/2018 13:00,0,89.248,548.261,242.069,175.213,136.064,111.749,92.081,218.379,72.946,698.064,51.751,54.052,42.852,287.706,0,0,75.302,329.166,100.13,251.349,66.908,671.975
1/12/2018 14:00,0,55.324,401.54,104.58,122.579,55.819,86.761,70.177,124.693,53.867,347.53,21.276,23.18,17.931,176.436,0,0,36.951,182.392,39.966,178.047,32.4,555.222
1/12/2018 15:00,0,15.088,156.708,28.15,26.367,20.448,36.083,29.827,29.302,13.155,98.66,7.994,8.458,5.781,74.96,0,0,9.32,40.363,12.755,44.858,11.544,329.532
1/12/2018 16:00,0,4.913,40.582,0.289,6.266,2.786,8.143,7.15,7.637,3.473,22.483,3.536,3.468,0.614,17.466,0,0,2.662,10.75,0.868,13.167,3.808,50.764
1/12/2018 17:00,0,0.311,0.431,0,0,0.002,0.475,0.783,0,0.065,0,0.632,0.429,0,0,0,0,0.228,0,0,0,0.974,0.614
1/12/2018 18:00,0,0.296,0,0,0,0,0.051,0.321,0,0.048,0,0.561,0.351,0,0,0,0,0.229,0,0,0,0.977,0
1/12/2018 19:00,0,0.312,0,0,0,0,0.052,0.321,0,0.048,0,0.56,0.352,0,0,0,0,0.231,0,0,0,0.977,0
1/12/2018 20:00,0,0.282,0,0,0,0,0.051,0.32,0,0.048,0,0.559,0.35,0,0,0,0,0.228,0,0,0,0.974,0
1/12/2018 21:00,0,0.279,0,0,0,0,0.051,0.321,0,0.048,0,0.563,0.352,0,0,0,0,0.23,0,0,0,0.976,0
1/12/2018 22:00,0,0.299,0,0,0,0,0.043,0.322,0,0.048,0,0.563,0.353,0,0,0,0,0.231,0,0,0,0.983,0
1/12/2018 23:00,0,0.293,0,0,0,0,0.037,0.321,0,0.047,0,0.568,0.356,0,0,0,0,0.232,0,0,0,0.993,0
1/13/2018 0:00,0,0.309,0,0,0,0,0.041,0.322,0,0.047,0,0.569,0.356,0,0,0,0,0.232,0,0,0,0.993,0
1/13/2018 1:00,0,0.28,0,0,0,0,0.049,0.322,0,0.048,0,0.569,0.356,0,0,0,0,0.231,0,0,0,0.99,0
1/13/2018 2:00,0,0.301,0,0,0,0,0.042,0.321,0,0.048,0,0.568,0.356,0,0,0,0,0.232,0,0,0,0.989,0
1/13/2018 3:00,0,0.323,0,0,0,0,0.042,0.319,0,0.048,0,0.568,0.356,0,0,0,0,0.232,0,0,0,0.992,0
1/13/2018 4:00,0,0.304,0,0,0,0,0.044,0.321,0,0.048,0,0.568,0.356,0,0,0,0,0.232,0,0,0,0.992,0
1/13/2018 5:00,0,0.316,0,0,0,0,0.039,0.32,0,0.048,0,0.568,0.356,0,0,0,0,0.232,0,0,0,0.992,0
1/13/2018 6:00,0,0.306,0,1.668,0,0.023,0.051,0.318,0,0.048,0,0.563,0.353,0.574,0,0,0,0.233,0,0.463,0,0.99,0
1/13/2018 7:00,0,6.937,4.737,52.749,2.669,11.092,0.908,0.976,6.279,6.152,27.853,3.442,3.359,5.588,4.462,0.455,0,3.333,15.241,16.338,17.178,3.408,18.972
1/13/2018 8:00,0,23.505,83.455,161.313,47.286,55.716,12.096,8.63,59.404,28.214,249.293,18.166,17.732,26.142,60.704,2.167,0,28.386,114.339,59.437,90.271,29.841,195.615
1/13/2018 9:00,0,59.194,272.808,254.701,122.807,101.079,41.513,29.089,154.634,49.529,497.347,34.111,39.728,45.278,179.895,0,0,58.235,224.565,107.315,168.895,68.526,487.713
1/13/2018 10:00,0,89.25,441,307.18,161.784,130.751,71.398,54.548,207.951,65.704,680.234,46.958,56.073,55.031,278.78,0,0,73.782,299.14,139.06,225.894,99.063,621.353
1/13/2018 11:00,0,100.274,541.443,331.196,181.435,152.149,92.794,75.647,235.211,74.14,772.255,56.702,63.763,59.234,312.475,0,0,81.838,338.081,152.181,257.51,115.138,686.205
1/13/2018 12:00,0,100.219,578.557,316.343,185.123,165.454,106.835,87.373,239.569,75.905,775.023,59.694,65.589,56.703,318.519,0,0,83.044,345.764,148.041,265.257,115.652,682.456
1/13/2018 13:00,0,90.722,550.209,265.393,177.914,150.149,110.835,90.413,222.446,73.694,714.149,56.882,62.307,47.162,283.435,0,0,77.49,332.005,126.158,253.402,105.881,672.167
1/13/2018 14:00,0,65.635,447.746,177.691,140.598,109.265,99.707,75.897,133.66,58.397,522.185,46.219,51.074,29.417,217.47,0,0,61.422,267.925,81.928,202.901,71.44,545.217
1/13/2018 15:00,0,24.741,282.817,60.066,78.58,41.483,71.869,54.105,73.99,39.684,275.244,31.525,30.878,9.956,115.67,0,0,40.298,169.328,29.431,135.171,30.308,367.973
1/13/2018 16:00,0,7.204,85.615,1.467,14.709,3.501,25.578,20.642,11.181,16.353,42.906,7.426,6.782,0.839,19.783,0,0,8.432,30.498,2.095,49.01,6.471,74.377
1/13/2018 17:00,0,0.315,1.672,0,0,0.001,1.485,1.324,0,0.18,0,0.758,0.554,0,0.029,0,0,0.24,0,0,0.259,1.061,0.86
1/13/2018 18:00,0,0.319,0,0,0,0,0.054,0.319,0,0.048,0,0.555,0.351,0,0,0,0,0.232,0,0,0,0.993,0
1/13/2018 19:00,0,0.301,0,0,0,0,0.043,0.323,0,0.048,0,0.557,0.352,0,0,0,0,0.229,0,0,0,0.997,0
1/13/2018 20:00,0,0.322,0,0,0,0,0.044,0.321,0,0.048,0,0.556,0.351,0,0,0,0,0.232,0,0,0,0.991,0
1/13/2018 21:00,0,0.314,0,0,0,0,0.041,0.32,0,0.048,0,0.558,0.352,0,0,0,0,0.23,0,0,0,0.981,0
1/13/2018 22:00,0,0.29,0,0,0,0,0.035,0.319,0,0.048,0,0.554,0.351,0,0,0,0,0.23,0,0,0,0.978,0
1/13/2018 23:00,0,0.287,0,0,0,0,0.036,0.32,0,0.048,0,0.559,0.356,0,0,0,0,0.232,0,0,0,0.994,0
1/14/2018 0:00,0,0.306,0,0,0,0,0.039,0.324,0,0.048,0,0.564,0.356,0,0,0,0,0.232,0,0,0,1,0
1/14/2018 1:00,0,0.305,0,0,0,0,0.048,0.324,0,0.048,0,0.564,0.357,0,0,0,0,0.232,0,0,0,1,0
1/14/2018 2:00,0,0.325,0,0,0,0,0.043,0.32,0,0.048,0,0.559,0.355,0,0,0,0,0.232,0,0,0,0.991,0
1/14/2018 3:00,0,0.32,0,0,0,0,0.044,0.321,0,0.048,0,0.563,0.356,0,0,0,0,0.23,0,0,0,0.992,0
1/14/2018 4:00,0,0.31,0,0,0,0,0.042,0.321,0,0.048,0,0.563,0.356,0,0,0,0,0.232,0,0,0,0.992,0
1/14/2018 5:00,0,0.309,0,0,0,0,0.044,0.32,0,0.048,0,0.56,0.356,0,0,0,0,0.231,0,0,0,0.991,0
1/14/2018 6:00,0,0.33,0,1.245,0,0,0.042,0.321,0,0.048,0,0.561,0.356,0.48,0,0,0,0.231,0,0.357,0,0.994,0
1/14/2018 7:00,0,5.171,4.097,35.539,2.014,9.409,0.776,0.914,3.473,2.67,13.631,2.559,2.55,5.968,3.894,0.455,0,2.99,7.546,11.115,8.216,3.326,21.843
1/14/2018 8:00,0,20.632,66.917,137.591,30.906,52.388,9.278,7.404,43.257,14.857,126.117,12.227,13.133,21.974,47.185,2.167,0,20.67,63.006,54.921,53.183,20.538,120.535
1/14/2018 9:00,0,43.662,232.239,196.824,90.55,70.264,35.897,26.042,110.839,38.106,280.851,27.107,30.873,34.963,150.11,0,0,39.941,166.031,77.829,131.574,53.407,398.06
1/14/2018 10:00,0,84.68,365.259,270.17,142.855,126.62,58.601,45.019,187.282,58.626,610.158,40.645,50.276,48.443,232.755,0,0,69.94,266.565,127.705,204.39,86.875,514.489
1/14/2018 11:00,0,85.369,474.466,242.422,161.739,124.061,84.224,68.538,204.703,67.142,687.675,49.605,55.661,43.95,277.198,0,0,68.919,296.976,122.308,231.335,94.051,627.718
1/14/2018 12:00,0,86.019,416.572,317.927,139.094,151.505,79.222,65.971,183.857,57.742,617.665,45.834,50.324,56.992,242.329,0,0,68.998,262.78,141.387,206.429,89.973,503.116
1/14/2018 13:00,0,84.711,541.112,209.956,169.746,125.16,109.007,89.797,208.006,70.798,687.452,52.761,57.733,37.958,282.622,0,0,71.219,311.742,109.318,242.628,95.799,648.171
1/14/2018 14:00,0,48.201,347.746,133.656,107.705,75.147,81.668,64.572,103.041,45.552,411.368,33.731,37.003,22.542,175.216,0,0,41.461,197.801,54.419,155.744,53.646,437.052
1/14/2018 15:00,0,27.211,231.339,63.322,59.62,47.327,45.621,38.988,62.48,28.89,248.986,24.233,25.023,11.615,113.306,0,0,28.624,123.191,33.559,103.765,31.665,260.309
